Activity,Quantity,CaseID,Timestamp
proxy,0,"RODJCR34OCY5G646MCX3KLAETJUHYWR7WOQTDZPIHTJ3NTKWZZJW2EARD4","2022-01-19 22:01:06.000"
proxy,0,"KLUQ6LISJETJCMU2HPBZ7FNJUSDVEBDJJ52Z7RZOOWUFIVK3IG3QMOOTDM","2022-01-19 22:01:15.000"
proxy,0,"RJJTDSHE2WA46Q6ROYLMKMEODJKMLI35Y4WOBGRWICI2QNMYITIP6UMWNU","2022-01-19 22:01:19.000"
proxy,0,"Z6YT5UFGMJLHV23GT3X3E5J6OGAPH7LZBRBMG64X6NEEZQNL5MVZEPUTH4","2022-01-19 22:01:24.000"
proxy,0,"U6SWOYVWLSZFKIQBIVND56Y52AAB345C5DROYXQWBKLG4P7OK3FDDGZ24E","2022-01-19 22:01:24.000"
proxy,0,"RODJCR34OCY5G646MCX3KLAETJUHYWR7WOQTDZPIHTJ3NTKWZZJW2EARD4","2022-01-19 22:01:37.000"
proxy,0,"RODJCR34OCY5G646MCX3KLAETJUHYWR7WOQTDZPIHTJ3NTKWZZJW2EARD4","2022-01-19 22:02:03.000"
proxy,0,"VTZE6XDPD2EX6DVTJCJKAMJ6G3FQOLN6RVNNNMAJB262B5VU5E3574GYQY","2022-01-19 22:02:12.000"
proxy,0,"LLO4OVWVXYTBWMSMETILJQ3WKH62J7YOHYT5XTI2Q2NHI5IODCLF372UQU","2022-01-19 22:02:16.000"
proxy,0,"NJWTJOJUAYV4ZRGH5NCNKFCFAB5VKPASYS2EEMRYWF2QO7KT23RMVTUCCU","2022-01-19 22:02:20.000"
proxy,0,"EFZJU4XXLBEZE2WAX3LZZQKAS2XN5DB3GAJO5EYCYUB4QJ4ICZYXJXTGB4","2022-01-19 22:02:20.000"
proxy,0,"VTZE6XDPD2EX6DVTJCJKAMJ6G3FQOLN6RVNNNMAJB262B5VU5E3574GYQY","2022-01-19 22:02:38.000"
proxy,0,"PZHABLOZNXZ5KMXFHISSPU5NVKVV7SJMYMXCATDUSH63OCM2NB5ZYDUL3U","2022-01-19 22:03:04.000"
proxy,0,"QNGXGTQXY5SWH3QZ77CEADCRI4TBVWXWHSTDDLK6DSSGXCCPFF4GSIP7DE","2022-01-19 22:03:04.000"
proxy,0,"U6SWOYVWLSZFKIQBIVND56Y52AAB345C5DROYXQWBKLG4P7OK3FDDGZ24E","2022-01-19 22:03:04.000"
proxy,0,"PHZC6AR5E6R26URHKJJ3O47ZGCFEXSY63NHD2TRNWMK2JYHWE2I74BJOPQ","2022-01-19 22:03:09.000"
proxy,0,"EWJYJ3KILOI5TJXTMHRN2E2ZXHCXZTMEQ4UFM6WU4SWU2J6XI53I5ECJJ4","2022-01-19 22:03:13.000"
proxy,0,"ZE3Q5PIO2UY2VICZCCJRWNENVXUXW5RZBAK2Z4KAFAQJA6LN2JOZ23LOGY","2022-01-19 22:03:17.000"
proxy,0,"LFYUSNKQ6F3I3RMU2VEZCNV26BR2N7AU4M3IIUEOTPI3Q53NJ4HLWR3IZM","2022-01-19 22:03:17.000"
proxy,0,"GSN35FGKU5QP2S6FDCBB5PFI2CWGABUM42T7LFCFHBFD4ZAYHMWH47PUTE","2022-01-19 22:03:22.000"
proxy,0,"6G5P2PQU25BLJI6XY555QOVZK4D5EDAXMREKQCITI65OE5FQ6O2JZJ62FA","2022-01-19 22:03:39.000"
proxy,0,"ZE3Q5PIO2UY2VICZCCJRWNENVXUXW5RZBAK2Z4KAFAQJA6LN2JOZ23LOGY","2022-01-19 22:03:48.000"
proxy,0,"LFYUSNKQ6F3I3RMU2VEZCNV26BR2N7AU4M3IIUEOTPI3Q53NJ4HLWR3IZM","2022-01-19 22:03:48.000"
proxy,0,"GSN35FGKU5QP2S6FDCBB5PFI2CWGABUM42T7LFCFHBFD4ZAYHMWH47PUTE","2022-01-19 22:03:48.000"
proxy,0,"R7ALQQN4GEQCYDBET2IRHKWAEIQ2TC63ZZWTFNF5LOXZXL5QYSRJM6YGXY","2022-01-19 22:04:10.000"
proxy,0,"GC3AWRZZEJ7RUAUZ6OJ5Q4CLDYRDX7CHBSDR376GJCSHFB7B42PP6YDJCA","2022-01-19 22:04:36.000"
proxy,0,"LFYUSNKQ6F3I3RMU2VEZCNV26BR2N7AU4M3IIUEOTPI3Q53NJ4HLWR3IZM","2022-01-19 22:04:36.000"
proxy,0,"OOU6YX36YS2NLEGVSNMGX2GC24JNYN2CPVUOT4K2CAJSWGPGR7XAIGBZBY","2022-01-19 22:04:40.000"
proxy,0,"6HCEFYYIQKTO2CT2GLDEAW64G4KTQMCWUD2A3HG4NWUPEVNFWNCE75H4JA","2022-01-19 22:04:40.000"
proxy,0,"NJWTJOJUAYV4ZRGH5NCNKFCFAB5VKPASYS2EEMRYWF2QO7KT23RMVTUCCU","2022-01-19 22:05:06.000"
proxy,0,"2J5FKGGAIWO5PRGZQ4VP34PIHJDSZGBQ67BD3AQWEDBY7JCQ5PH2QDJEIQ","2022-01-19 22:05:11.000"
proxy,0,"GNN2DKQE6YZLCLXWK4A3YNWCXWR234SFP4MFVL3MDNCDNMEMKYK66VTNK4","2022-01-19 22:05:20.000"
